packet_4K_westwood_0_12.txt  均值=4.177833333333334  方差=0.3973496388888889  ['4.25', '4.62', '3.62', '2.75', '3.12', '5.38', '4.62', '4.38', '4.38', '4.50', '4.38', '4.50', '4.62', '4.62', '4.50', '4.62', '4.62', '3.25', '2.75', '3.25', '4.50', '4.50', '4.62', '4.50', '4.62', '4.50', '4.50', '4.62', '4.50', '4.62', '4.50', '4.50', '3.50', '3.12', '3.75', '4.62', '4.50', '4.50', '4.62', '4.50', '4.50', '4.50', '4.25', '4.25', '4.38', '4.25', '4.12', '3.38', '2.62', '3.25', '4.62', '4.50', '4.50', '4.50', '4.38', '4.50', '4.50', '4.50', '4.50', '4.62', '4.50', '4.62', '3.50', '2.62', '2.38', '2.50', '3.00', '3.88', '4.38', '4.62', '4.62', '4.38', '4.25', '4.62', '4.62', '4.50', '4.62', '3.50', '2.38', '4.12', '4.62', '4.62', '4.50', '4.50', '4.50', '4.50', '4.62', '4.38', '4.62', '4.62', '4.38', '4.75', '3.50', '2.88', '3.00', '4.62', '4.38', '4.50', '4.62', '4.38', '4.50', '4.38', '4.62', '4.50', '4.50', '4.62', '4.38', '3.50', '2.75', '3.88', '4.50', '4.50', '4.50', '4.50', '4.50', '4.62', '4.50', '4.50', '4.38', '4.62', '4.50', '4.50', '3.38', '2.75', '3.75', '4.62', '4.50', '4.25', '4.62', '4.62', '4.50', '4.62', '4.38', '4.50', '4.50', '4.50', '4.50', '3.50', '2.50', '2.88', '2.62', '2.00', '5.25', '4.62', '4.50', '4.50', '4.50', '4.50', '4.50', '4.50', '4.62', '4.50', '3.50', '2.62', '3.12', '4.62', '4.50', '4.50', '4.50', '4.50', '4.50', '4.50', '4.50', '4.50', '4.50', '4.62', '4.50', '3.62', '2.38', '3.38', '5.00', '4.50', '4.25', '4.62', '4.38', '4.38', '4.38', '4.50', '4.50', '4.38', '4.38', '4.12', '3.25', '2.50', '3.62', '4.38', '4.62', '4.50', '4.38', '4.62', '4.38', '4.50', '4.38', '4.50', '4.25', '4.62', '4.50', '3.25', '2.75', '4.12', '4.50', '4.38', '4.38', '4.50', '4.38', '4.50', '4.38', '4.25', '4.62', '4.38', '4.62', '4.62', '3.50', '2.88', '2.75', '2.62', '3.12', '3.25', '4.50', '4.62', '4.62', '4.50', '4.50', '4.50', '4.50', '4.50', '4.38', '3.50', '2.12', '4.62', '4.38', '4.50', '4.62', '4.62', '4.38', '4.50', '4.50', '4.50', '4.38', '4.62', '4.50', '4.62', '3.50', '2.88', '2.50', '3.88', '4.38', '4.50', '4.50', '4.25', '4.50', '4.50', '4.38', '4.38', '4.50', '4.25', '4.62', '3.50', '2.88', '3.12', '4.50', '4.50', '4.62', '4.62', '4.50', '4.62', '4.38', '4.62', '4.38', '4.62', '4.50', '4.50', '3.50', '2.75', '3.50', '3.62', '4.50', '4.38', '4.62', '4.62', '4.50', '4.62', '4.62', '4.50', '4.50', '4.50', '4.50', '3.75', '3.88', '3.50', '3.62', '3.62', '3.50', '3.88', '3.62', '3.75', '3.75', '4.50', '4.62', '4.50']
packet_4K_westwood_0_44.txt  均值=5.143533333333333  方差=1.0942701822222223  ['6.00', '5.62', '5.62', '5.88', '6.12', '5.62', '6.00', '6.12', '3.50', '2.75', '2.00', '5.25', '5.88', '5.50', '5.50', '5.75', '5.75', '5.50', '5.38', '5.38', '5.75', '5.50', '5.50', '3.25', '3.25', '2.50', '5.75', '6.12', '5.88', '5.50', '6.00', '6.25', '6.12', '5.88', '5.88', '5.62', '5.62', '5.50', '3.75', '3.38', '4.25', '6.88', '5.38', '5.75', '5.62', '5.62', '5.25', '5.62', '5.50', '5.38', '5.38', '5.75', '5.75', '3.62', '3.62', '2.50', '3.62', '5.75', '5.62', '5.38', '6.12', '5.88', '5.75', '6.00', '5.75', '5.75', '5.62', '5.62', '3.62', '3.25', '3.62', '3.00', '3.75', '6.38', '5.75', '5.88', '6.12', '5.88', '5.50', '5.62', '5.62', '5.88', '5.50', '2.88', '2.75', '3.25', '4.50', '5.38', '5.50', '5.50', '5.62', '5.75', '5.75', '6.00', '5.50', '5.62', '5.25', '5.88', '3.62', '4.00', '5.00', '6.00', '5.75', '5.62', '5.88', '5.50', '5.50', '5.62', '6.25', '6.00', '5.75', '4.75', '6.62', '3.25', '3.62', '3.12', '4.00', '6.75', '6.12', '5.75', '5.88', '5.75', '5.88', '5.50', '5.75', '5.75', '5.62', '5.50', '3.25', '4.38', '4.50', '5.75', '5.38', '5.75', '5.75', '5.62', '5.88', '5.50', '5.75', '5.75', '5.75', '5.38', '6.12', '3.50', '3.75', '3.75', '3.00', '2.50', '4.25', '5.88', '5.38', '5.62', '5.50', '5.75', '5.75', '5.50', '5.75', '5.75', '3.12', '3.75', '3.50', '4.88', '5.50', '5.75', '5.62', '5.75', '5.75', '5.50', '4.50', '3.62', '5.62', '5.88', '5.75', '3.62', '3.00', '4.12', '5.88', '6.00', '5.75', '5.75', '5.38', '5.75', '5.75', '5.50', '5.38', '5.75', '6.00', '5.50', '3.12', '3.88', '3.38', '5.50', '5.62', '5.50', '5.62', '5.62', '5.50', '5.88', '5.50', '5.62', '5.75', '5.62', '5.62', '3.25', '4.38', '2.88', '6.88', '6.00', '5.62', '5.62', '5.62', '5.62', '5.75', '5.38', '5.38', '5.38', '5.50', '5.38', '3.75', '3.75', '2.00', '4.12', '3.50', '5.00', '5.50', '5.62', '5.62', '6.00', '5.62', '5.50', '5.75', '5.62', '5.75', '3.50', '3.25', '3.88', '5.62', '5.50', '5.62', '5.88', '5.62', '5.88', '5.50', '5.88', '5.62', '5.38', '5.62', '5.50', '3.38', '3.38', '3.00', '4.12', '6.12', '6.00', '5.62', '5.62', '5.62', '5.75', '6.00', '5.50', '5.88', '6.00', '6.00', '3.25', '3.88', '3.12', '5.38', '5.62', '5.50', '6.00', '5.88', '5.75', '5.75', '5.50', '5.50', '5.75', '5.75', '5.75', '3.50', '3.12', '4.25', '5.88', '6.12', '5.75', '6.00', '6.12', '5.88', '5.88', '5.88', '5.50', '5.50', '5.88', '5.75', '1.88', '2.50', '3.12', '3.75', '3.12', '4.88', '5.50']
packet_4K_westwood_0_58.txt  均值=4.2843333333333335  方差=0.5448592222222223  ['4.63', '3.12', '2.38', '4.50', '5.00', '4.88', '4.75', '4.50', '4.62', '4.88', '4.75', '4.75', '4.50', '4.50', '4.50', '4.50', '2.88', '2.50', '3.88', '4.62', '4.38', '4.38', '4.88', '4.88', '4.50', '4.50', '4.50', '4.50', '4.62', '4.62', '4.88', '3.50', '2.88', '3.00', '2.12', '3.25', '3.12', '4.75', '4.75', '4.75', '4.88', '4.62', '4.50', '4.62', '4.62', '4.75', '3.25', '2.62', '4.12', '4.88', '4.75', '4.62', '4.25', '4.75', '4.62', '4.75', '4.50', '4.62', '4.62', '4.50', '4.62', '3.00', '3.12', '2.75', '4.50', '4.75', '4.88', '4.62', '4.50', '4.88', '4.88', '4.75', '4.75', '4.62', '4.62', '4.75', '3.12', '2.75', '3.75', '5.00', '4.75', '4.38', '4.75', '4.50', '4.75', '4.50', '4.38', '4.88', '5.00', '4.88', '4.62', '2.88', '3.12', '2.88', '5.25', '4.38', '4.50', '4.75', '4.62', '4.75', '4.75', '4.75', '4.88', '4.88', '5.00', '4.88', '3.12', '2.75', '3.00', '2.25', '2.75', '3.50', '4.62', '4.75', '4.38', '4.62', '4.75', '4.88', '5.00', '4.88', '4.50', '3.00', '3.00', '3.38', '4.75', '4.62', '5.00', '4.75', '5.00', '4.50', '4.62', '4.62', '4.75', '4.50', '4.62', '4.75', '3.00', '2.75', '3.62', '5.75', '4.88', '5.00', '4.62', '4.38', '4.62', '4.50', '5.00', '4.75', '4.75', '4.62', '4.75', '3.38', '3.00', '2.75', '5.50', '4.38', '4.75', '4.62', '4.75', '4.75', '4.62', '4.62', '4.50', '4.50', '5.00', '4.88', '3.12', '2.88', '4.00', '4.88', '4.88', '4.88', '4.62', '4.88', '4.75', '4.75', '4.88', '4.62', '4.50', '4.62', '4.75', '3.25', '3.38', '2.25', '3.00', '3.25', '3.25', '4.50', '4.62', '4.62', '4.50', '4.50', '4.50', '4.62', '4.75', '4.50', '3.00', '2.75', '4.75', '4.38', '4.62', '5.00', '5.00', '4.50', '4.50', '4.62', '4.62', '4.62', '4.62', '4.75', '4.75', '3.00', '2.25', '3.25', '4.00', '4.88', '4.50', '4.50', '4.75', '4.50', '4.50', '4.88', '4.50', '4.50', '4.62', '4.62', '3.25', '3.12', '3.75', '4.50', '4.62', '4.62', '4.62', '4.38', '4.88', '4.50', '4.50', '4.50', '4.62', '4.88', '4.62', '2.88', '2.75', '2.88', '4.12', '4.88', '4.88', '4.25', '4.38', '4.75', '4.88', '4.62', '4.50', '4.75', '4.50', '4.62', '3.12', '3.00', '2.00', '3.25', '3.12', '3.00', '4.88', '4.62', '4.50', '4.50', '4.62', '4.50', '4.62', '4.50', '4.62', '3.12', '2.88', '3.75', '4.75', '4.50', '4.25', '4.50', '4.62', '4.50', '4.38', '4.50', '4.75', '4.75', '4.62', '4.50', '3.00', '3.00', '2.75', '5.12', '4.50', '4.50', '4.75', '4.62', '4.50', '4.75', '4.75', '4.50', '4.50', '4.50']
packet_4K_westwood_0_59.txt  均值=4.259  方差=0.6392536666666667  ['3.88', '3.00', '3.25', '3.25', '3.75', '4.62', '4.75', '4.62', '4.38', '4.75', '4.75', '4.38', '4.75', '4.62', '4.88', '4.38', '2.50', '3.00', '2.50', '5.50', '4.75', '5.00', '4.88', '4.50', '4.50', '4.62', '4.50', '4.50', '4.75', '4.88', '4.38', '3.12', '3.12', '3.00', '2.62', '2.75', '2.75', '5.62', '4.88', '5.00', '4.50', '4.62', '4.62', '4.75', '4.62', '4.25', '2.75', '3.12', '2.88', '5.38', '4.62', '4.75', '4.75', '4.50', '4.50', '4.50', '4.75', '4.62', '4.62', '4.75', '4.38', '2.50', '3.00', '3.62', '4.75', '5.00', '4.62', '4.50', '4.75', '4.62', '4.75', '4.75', '4.75', '4.75', '4.62', '4.12', '2.75', '3.00', '3.12', '5.12', '5.12', '5.00', '4.62', '4.62', '4.62', '4.75', '4.62', '4.62', '4.88', '4.75', '4.00', '3.12', '3.88', '2.62', '4.38', '4.88', '4.50', '4.62', '4.62', '4.75', '4.62', '4.75', '4.62', '4.88', '4.75', '4.38', '2.88', '2.75', '2.50', '2.38', '2.88', '3.88', '4.88', '5.00', '4.38', '5.12', '5.00', '4.88', '4.62', '4.62', '4.38', '2.62', '3.25', '3.62', '4.50', '4.75', '4.50', '4.62', '5.00', '4.62', '4.62', '4.62', '4.62', '4.75', '5.00', '4.00', '2.75', '3.12', '3.62', '5.00', '4.38', '4.62', '4.75', '4.88', '4.75', '4.75', '4.75', '4.62', '4.75', '4.62', '4.25', '3.38', '3.50', '2.50', '4.62', '4.88', '4.62', '5.00', '4.88', '5.00', '4.50', '4.50', '4.75', '4.75', '4.75', '4.38', '2.62', '2.38', '2.88', '4.62', '4.75', '4.62', '4.75', '4.75', '4.50', '4.62', '4.75', '4.62', '4.62', '4.62', '4.38', '2.50', '2.88', '2.50', '2.50', '3.25', '4.00', '4.62', '4.75', '4.88', '4.75', '4.38', '4.50', '4.62', '4.50', '4.12', '2.62', '3.25', '3.50', '5.50', '4.62', '4.75', '4.62', '4.88', '4.50', '5.00', '4.75', '4.75', '4.50', '4.75', '4.25', '3.12', '2.75', '2.88', '4.75', '4.75', '4.75', '4.88', '5.00', '4.88', '4.75', '4.50', '4.75', '4.75', '4.62', '4.50', '2.12', '2.88', '2.88', '5.00', '4.88', '5.00', '4.50', '4.50', '4.62', '4.62', '4.50', '4.50', '4.62', '4.62', '4.25', '2.62', '3.12', '3.00', '4.50', '4.62', '4.50', '5.00', '4.88', '4.62', '4.50', '4.75', '5.00', '4.50', '4.62', '4.12', '3.12', '2.88', '2.12', '2.50', '2.62', '4.00', '4.75', '4.50', '4.50', '5.00', '4.75', '4.38', '5.00', '5.00', '4.38', '3.12', '3.00', '2.62', '4.38', '4.75', '4.62', '4.50', '4.50', '4.62', '4.75', '5.00', '4.62', '4.50', '4.75', '4.50', '2.75', '3.00', '2.75', '5.75', '4.75', '4.50', '4.88', '4.88', '4.50', '4.62', '4.88', '4.75', '4.62', '4.62']
packet_4K_westwood_0_61.txt  均值=3.822833333333333  方差=0.6258823055555556  ['2.75', '2.38', '3.25', '3.12', '4.75', '4.25', '4.25', '4.00', '4.12', '4.25', '4.38', '4.12', '4.38', '4.25', '4.25', '2.38', '2.50', '2.50', '4.25', '4.25', '4.25', '4.50', '4.12', '4.38', '4.38', '4.50', '4.25', '4.12', '4.12', '4.25', '3.00', '2.62', '1.88', '1.88', '2.25', '2.75', '4.38', '4.50', '4.38', '4.12', '4.25', '4.38', '4.00', '4.12', '4.38', '3.12', '2.62', '2.00', '3.25', '4.88', '4.25', '4.25', '4.12', '4.25', '4.00', '4.25', '4.25', '4.50', '4.25', '4.25', '3.00', '2.12', '2.75', '4.12', '4.25', '4.25', '4.25', '4.12', '4.25', '4.25', '4.25', '4.25', '4.50', '4.38', '4.12', '2.62', '2.50', '2.25', '2.50', '4.62', '4.25', '4.25', '4.25', '4.12', '4.50', '4.38', '4.38', '4.25', '4.00', '4.25', '2.88', '2.50', '2.00', '3.50', '4.12', '4.25', '4.50', '4.25', '4.38', '4.25', '4.25', '4.25', '4.38', '4.25', '4.38', '3.00', '2.88', '2.38', '2.88', '2.25', '2.00', '5.12', '4.25', '4.12', '4.38', '4.25', '4.25', '4.00', '4.25', '4.38', '2.88', '2.62', '2.38', '4.12', '4.25', '4.12', '4.25', '4.38', '4.12', '4.12', '4.25', '4.25', '4.12', '4.25', '4.25', '2.50', '1.38', '4.38', '4.62', '4.50', '4.25', '4.25', '4.25', '4.25', '4.12', '4.12', '4.12', '4.25', '4.25', '4.25', '2.75', '3.12', '2.38', '3.62', '4.12', '4.38', '4.00', '4.38', '4.25', '4.25', '4.12', '4.25', '4.25', '4.50', '4.12', '2.88', '2.62', '2.62', '4.12', '4.25', '4.25', '4.50', '4.25', '4.38', '4.50', '4.38', '4.38', '4.00', '4.00', '4.25', '2.38', '1.75', '1.38', '1.38', '3.75', '4.00', '4.25', '4.25', '4.12', '4.12', '4.25', '4.25', '4.12', '4.00', '4.12', '2.25', '1.12', '3.75', '4.38', '4.38', '4.00', '4.12', '4.25', '4.12', '4.12', '4.12', '4.12', '4.38', '4.25', '3.88', '2.50', '1.62', '3.50', '4.25', '4.12', '4.12', '4.12', '4.12', '4.25', '4.25', '4.25', '4.12', '4.38', '4.38', '4.12', '2.88', '2.62', '2.50', '4.25', '4.00', '4.38', '4.38', '4.12', '4.38', '4.25', '4.50', '4.12', '4.00', '4.12', '4.25', '2.88', '1.38', '4.00', '4.12', '4.12', '4.12', '4.25', '4.50', '4.12', '4.12', '4.12', '4.25', '4.00', '4.00', '4.12', '2.75', '2.62', '2.62', '2.12', '2.50', '2.62', '4.12', '4.12', '4.12', '4.12', '4.00', '4.12', '4.38', '4.38', '4.12', '2.50', '1.62', '4.25', '4.12', '3.88', '4.12', '4.00', '4.12', '4.25', '4.38', '4.25', '4.00', '4.25', '4.12', '4.00', '2.50', '2.25', '4.00', '4.12', '4.12', '4.25', '4.50', '4.12', '4.00', '4.50', '4.38', '4.12', '4.00', '4.25', '4.25']
packet_4K_westwood_0_63.txt  均值=3.7968666666666664  方差=0.5910535155555556  ['4.13', '4.00', '4.00', '4.00', '4.25', '4.25', '4.00', '4.50', '4.50', '4.25', '3.88', '4.00', '3.50', '2.25', '1.88', '4.12', '4.38', '4.00', '4.25', '4.38', '4.50', '3.88', '4.00', '4.00', '4.12', '4.25', '4.12', '3.12', '2.75', '2.38', '2.38', '2.38', '2.50', '4.12', '4.00', '4.12', '4.12', '4.12', '4.00', '4.38', '4.38', '3.88', '3.88', '2.38', '2.75', '3.25', '4.50', '4.12', '4.12', '4.12', '4.25', '4.25', '4.25', '4.38', '4.00', '4.12', '4.25', '3.75', '1.62', '2.62', '3.12', '3.62', '4.00', '4.12', '4.50', '4.12', '4.00', '4.25', '4.25', '4.12', '4.12', '4.12', '3.38', '2.00', '2.88', '3.88', '4.38', '4.12', '4.25', '4.38', '4.38', '4.38', '4.12', '4.25', '4.25', '3.88', '4.12', '3.00', '2.88', '2.38', '4.00', '4.25', '4.38', '3.88', '4.00', '3.88', '4.12', '3.88', '4.00', '4.00', '4.25', '4.25', '3.38', '3.12', '2.25', '2.25', '2.38', '2.38', '4.12', '4.12', '4.00', '4.25', '4.00', '4.12', '4.38', '4.50', '4.38', '4.00', '2.12', '1.75', '3.62', '4.38', '4.12', '4.00', '4.00', '4.00', '4.25', '4.38', '4.38', '4.25', '4.00', '3.88', '3.62', '2.50', '2.50', '3.50', '4.25', '4.12', '4.50', '4.12', '4.25', '4.12', '4.00', '4.25', '4.50', '4.25', '4.12', '3.38', '2.88', '3.25', '2.38', '5.12', '4.25', '4.12', '4.25', '4.38', '4.25', '4.00', '4.12', '4.38', '4.38', '4.38', '3.25', '2.38', '1.88', '3.38', '4.62', '4.12', '4.12', '4.00', '3.88', '4.25', '4.25', '3.75', '3.75', '3.50', '3.50', '3.75', '2.38', '2.50', '2.00', '2.00', '1.62', '3.75', '4.25', '4.00', '3.62', '4.12', '4.25', '3.75', '4.00', '4.25', '3.50', '2.50', '2.88', '2.88', '4.25', '4.25', '4.25', '4.62', '4.75', '4.50', '4.25', '3.88', '4.38', '4.38', '4.00', '3.38', '1.88', '2.12', '2.88', '5.00', '4.50', '4.25', '3.88', '3.88', '4.12', '4.25', '4.25', '4.25', '4.12', '4.12', '3.50', '2.50', '2.12', '2.25', '5.00', '4.50', '4.50', '4.38', '4.25', '4.62', '4.62', '4.75', '4.38', '4.75', '4.75', '4.00', '2.25', '2.38', '2.38', '4.62', '4.25', '4.25', '4.50', '4.12', '4.38', '4.50', '4.38', '4.50', '4.12', '4.38', '3.38', '1.88', '2.38', '2.38', '2.50', '2.62', '4.00', '4.38', '4.62', '4.25', '3.88', '4.00', '4.25', '4.38', '4.00', '3.25', '2.62', '2.62', '2.62', '4.50', '4.50', '4.25', '4.38', '4.12', '4.25', '4.50', '3.88', '4.25', '4.25', '4.38', '3.38', '2.75', '2.50', '3.75', '4.25', '4.38', '4.62', '4.62', '4.25', '4.38', '4.12', '4.38', '4.00', '4.12', '4.12', '3.62', '1.75', '2.25']
packet_4K_westwood_0_8.txt  均值=4.0596000000000005  方差=0.6332885066666667  ['4.38', '4.38', '4.50', '4.38', '4.62', '2.38', '2.75', '3.50', '5.12', '4.62', '4.50', '4.38', '4.38', '4.25', '4.62', '4.38', '4.12', '4.50', '3.88', '4.62', '1.75', '2.50', '2.75', '4.38', '4.38', '4.25', '4.50', '4.38', '4.12', '4.50', '4.75', '4.50', '4.50', '4.50', '4.62', '2.38', '2.75', '4.25', '4.62', '4.50', '4.62', '4.50', '4.75', '4.62', '4.50', '4.50', '4.38', '4.75', '4.50', '4.50', '2.62', '2.88', '3.12', '5.38', '4.75', '4.50', '4.62', '4.62', '4.62', '4.62', '4.50', '4.62', '4.62', '4.50', '4.75', '2.38', '2.62', '3.25', '2.12', '3.12', '5.25', '4.50', '4.50', '4.62', '4.62', '4.50', '4.50', '4.75', '4.88', '4.62', '2.25', '2.62', '4.38', '4.62', '4.38', '4.38', '4.75', '4.50', '4.62', '4.62', '4.50', '4.62', '4.75', '4.38', '4.38', '2.50', '2.75', '2.62', '4.75', '4.62', '4.62', '4.50', '4.50', '4.38', '4.50', '4.62', '4.62', '4.75', '4.62', '4.62', '2.62', '3.12', '4.50', '4.62', '4.62', '4.50', '4.25', '4.62', '4.38', '4.62', '4.75', '4.25', '4.38', '4.50', '4.75', '2.25', '2.88', '3.62', '4.38', '4.12', '4.25', '4.25', '4.38', '4.38', '4.50', '4.62', '4.38', '4.25', '4.62', '4.62', '2.00', '2.50', '2.88', '2.12', '2.38', '4.25', '5.38', '4.75', '4.62', '4.62', '4.50', '4.62', '4.75', '4.62', '4.62', '2.12', '2.12', '4.62', '4.62', '4.50', '4.62', '4.50', '4.75', '4.62', '4.62', '4.62', '4.38', '4.62', '4.62', '4.62', '2.50', '2.50', '5.38', '4.62', '4.62', '4.62', '4.75', '4.62', '4.75', '4.50', '4.50', '4.75', '4.62', '4.50', '4.50', '2.25', '3.38', '3.75', '4.50', '4.88', '4.50', '4.38', '4.62', '4.50', '4.75', '4.62', '4.50', '4.50', '4.75', '4.50', '2.38', '2.75', '3.75', '4.25', '4.50', '4.25', '4.25', '4.62', '4.50', '4.12', '4.00', '4.38', '4.62', '4.62', '4.50', '2.38', '2.38', '2.75', '2.25', '2.00', '3.88', '4.00', '4.12', '4.38', '4.50', '4.12', '4.00', '3.75', '3.88', '3.75', '2.25', '2.12', '3.88', '3.88', '3.88', '4.00', '4.00', '4.00', '4.00', '4.12', '3.75', '4.00', '3.88', '3.88', '4.00', '2.00', '2.50', '2.62', '4.50', '4.38', '4.12', '4.25', '4.38', '4.12', '4.12', '4.12', '4.00', '4.12', '4.12', '3.62', '1.62', '2.12', '3.00', '4.25', '4.50', '4.25', '4.25', '4.00', '4.25', '4.00', '4.12', '4.25', '3.62', '4.12', '4.12', '2.12', '2.62', '3.50', '3.88', '4.12', '4.12', '4.12', '4.12', '4.12', '4.62', '4.38', '4.38', '4.62', '4.62', '4.25', '3.62', '3.75', '3.75', '3.62', '3.50', '3.75', '3.88', '3.50', '3.75', '3.38']
packet_4K_westwood_1_15.txt  均值=3.8313333333333337  方差=0.6222795555555556  ['4.00', '4.38', '4.25', '4.25', '4.38', '4.50', '4.25', '4.25', '4.25', '4.50', '4.25', '2.50', '2.62', '2.25', '4.75', '4.12', '4.38', '4.25', '4.38', '4.38', '4.38', '4.25', '3.88', '4.62', '4.38', '4.00', '2.62', '2.25', '2.62', '2.50', '1.75', '4.38', '4.50', '4.25', '4.25', '4.62', '4.50', '4.62', '4.25', '4.25', '3.88', '2.38', '2.00', '3.75', '4.88', '4.50', '4.50', '4.38', '4.25', '4.50', '4.50', '4.50', '4.50', '4.62', '4.50', '4.12', '2.38', '2.88', '2.25', '3.25', '4.75', '4.25', '4.25', '4.25', '4.38', '4.25', '4.25', '4.12', '4.38', '4.38', '4.25', '1.88', '1.88', '3.38', '4.50', '4.25', '4.12', '4.25', '4.12', '4.12', '4.38', '4.25', '4.38', '4.38', '4.50', '3.88', '2.12', '3.12', '3.00', '4.62', '4.50', '4.38', '4.62', '4.50', '4.50', '4.25', '4.38', '4.00', '4.25', '4.38', '3.88', '3.12', '2.25', '2.62', '2.62', '2.38', '3.88', '4.25', '4.38', '4.38', '4.25', '4.25', '4.38', '4.25', '4.38', '4.25', '2.25', '2.50', '3.50', '4.25', '4.38', '4.25', '4.25', '4.38', '4.50', '4.62', '4.38', '4.50', '4.38', '4.38', '4.25', '1.88', '2.12', '3.75', '4.25', '4.25', '4.25', '4.38', '4.50', '4.50', '4.25', '4.12', '4.25', '4.50', '4.25', '3.88', '2.50', '2.50', '2.38', '3.88', '4.12', '4.00', '4.00', '3.75', '4.12', '4.00', '4.00', '3.75', '3.88', '3.88', '3.50', '2.50', '2.62', '2.00', '4.25', '4.00', '4.00', '4.12', '4.00', '4.12', '4.38', '4.38', '4.38', '4.00', '4.00', '3.88', '3.00', '2.38', '2.00', '2.62', '2.88', '3.88', '4.75', '4.50', '4.12', '4.25', '4.38', '4.38', '4.25', '4.25', '4.12', '1.88', '2.38', '3.12', '4.50', '4.50', '4.25', '4.12', '4.00', '4.12', '4.25', '4.38', '4.12', '4.12', '4.38', '4.00', '2.38', '2.50', '3.75', '4.38', '4.25', '4.50', '4.50', '4.50', '3.88', '3.75', '4.00', '4.12', '4.25', '4.12', '3.75', '2.50', '2.00', '2.62', '5.38', '4.38', '4.12', '4.38', '4.25', '4.25', '4.38', '4.12', '4.25', '4.38', '4.38', '4.00', '2.88', '2.88', '2.50', '4.38', '4.25', '4.25', '4.25', '4.12', '3.88', '4.00', '3.75', '3.88', '4.00', '4.00', '3.88', '2.50', '2.25', '2.25', '1.75', '1.88', '4.62', '4.25', '4.12', '3.75', '3.88', '4.12', '3.62', '3.75', '3.88', '3.75', '1.62', '2.50', '2.88', '3.50', '4.00', '4.25', '4.25', '4.38', '4.00', '4.12', '4.12', '4.00', '3.75', '4.00', '3.62', '1.88', '2.50', '3.00', '4.00', '4.12', '4.00', '3.88', '4.00', '3.88', '4.00', '4.00', '4.62', '4.25', '4.50', '3.50', '2.75', '2.75', '2.00', '4.62']
packet_4K_westwood_1_19.txt  均值=3.8004666666666664  方差=0.6367091155555555  ['4.00', '4.25', '4.25', '4.25', '4.38', '4.38', '4.25', '4.25', '4.00', '3.88', '2.12', '2.75', '3.62', '4.12', '4.38', '4.50', '4.12', '4.38', '4.25', '4.62', '4.38', '4.38', '4.25', '4.38', '3.62', '2.12', '2.12', '2.25', '2.88', '2.38', '4.75', '4.50', '4.25', '4.38', '4.25', '4.50', '4.25', '4.25', '4.12', '3.38', '2.25', '3.00', '4.12', '4.12', '4.12', '3.88', '4.00', '4.12', '4.38', '4.12', '4.38', '4.38', '4.50', '4.25', '3.38', '1.62', '2.62', '4.88', '4.25', '4.38', '4.38', '4.25', '4.25', '4.38', '4.12', '4.38', '4.38', '4.38', '4.12', '3.75', '2.12', '3.00', '4.50', '4.25', '4.50', '4.25', '4.38', '4.50', '4.62', '4.62', '4.38', '4.12', '4.38', '4.25', '3.62', '2.50', '2.00', '2.62', '4.75', '4.25', '4.25', '4.12', '4.12', '4.38', '4.25', '4.62', '4.38', '4.12', '4.38', '3.62', '2.75', '2.12', '2.75', '2.62', '2.75', '2.75', '1.75', '2.12', '4.00', '4.00', '4.00', '3.88', '4.25', '4.38', '3.50', '2.50', '2.25', '3.50', '4.62', '4.50', '4.38', '4.25', '4.25', '4.38', '4.25', '4.38', '4.38', '4.12', '4.38', '3.62', '2.12', '2.62', '3.38', '4.25', '3.88', '4.25', '4.00', '4.12', '4.00', '4.25', '4.00', '4.00', '4.25', '4.25', '3.50', '2.25', '2.50', '1.88', '3.88', '4.75', '4.25', '4.38', '4.38', '4.12', '3.88', '4.12', '4.12', '4.12', '4.00', '3.38', '2.50', '2.50', '1.50', '1.88', '2.50', '4.62', '4.00', '4.00', '4.25', '4.12', '4.38', '4.00', '4.00', '4.00', '3.38', '2.38', '2.75', '1.75', '3.50', '4.25', '4.25', '4.00', '4.00', '4.25', '4.00', '4.12', '4.38', '4.38', '4.38', '4.00', '1.88', '2.38', '2.25', '4.25', '4.25', '4.50', '4.38', '4.25', '4.25', '4.25', '4.12', '4.25', '4.12', '4.25', '3.50', '1.75', '2.25', '3.50', '4.00', '4.25', '4.38', '4.38', '4.50', '4.25', '4.12', '4.38', '4.25', '4.00', '3.88', '3.25', '2.00', '2.12', '2.62', '5.12', '4.25', '4.25', '4.00', '4.25', '4.12', '4.25', '4.00', '4.12', '4.12', '4.38', '3.75', '3.12', '2.38', '2.50', '2.38', '1.75', '4.38', '4.38', '4.25', '4.12', '4.25', '4.25', '4.12', '4.25', '4.25', '3.75', '2.38', '2.50', '3.50', '3.88', '4.00', '3.88', '4.12', '4.12', '4.38', '4.38', '4.25', '4.12', '4.12', '4.25', '3.75', '2.25', '2.50', '4.38', '4.50', '4.00', '4.12', '4.25', '4.00', '4.00', '4.12', '4.38', '4.50', '4.50', '4.38', '3.75', '2.00', '2.25', '3.62', '4.75', '4.38', '4.12', '4.25', '4.12', '4.12', '4.12', '4.00', '3.88', '4.00', '4.25', '3.38', '2.25', '2.12', '4.12', '4.12', '4.12']
